date,value
2020-01-01,98.82468187038408
2020-01-02,97.86404229995614
2020-01-03,96.45670364522688
2020-01-04,95.95320794110782
2020-01-05,96.92678055666867
2020-01-06,98.85460405411976
2020-01-07,99.54459267701426
2020-01-08,99.31368646561069
2020-01-09,99.38272121983162
2020-01-10,100.53219257204798
2020-01-11,101.13291919638144
2020-01-12,101.11602649917957
2020-01-13,99.92529231618691
2020-01-14,97.57211119270822
2020-01-15,96.49424569138294
2020-01-16,97.52877674811627
2020-01-17,98.61998127200427
2020-01-18,100.24943283559696
2020-01-19,101.99015295795702
2020-01-20,102.53411968678698
2020-01-21,102.96384742775132
2020-01-22,104.90427888099926
2020-01-23,106.64792634042446
2020-01-24,109.2444280562496
2020-01-25,108.80844144398056
2020-01-26,108.32085393935844
2020-01-27,108.44410950657344
2020-01-28,108.25387432373185
2020-01-29,108.11189105037604
2020-01-30,106.07583648237586
2020-01-31,103.83950428789788
2020-02-01,102.76694878758785
2020-02-02,103.74415456074803
2020-02-03,104.40336542426711
2020-02-04,103.78309025217591
2020-02-05,102.58577066417936
2020-02-06,102.58207821164972
2020-02-07,103.27477469687243
2020-02-08,103.2921328281029
2020-02-09,103.60391105844771
2020-02-10,104.09336251924799
2020-02-11,105.39450940600025
2020-02-12,105.86060244038742
2020-02-13,105.53177487687101
2020-02-14,104.81130532698991
2020-02-15,102.75866538767626
2020-02-16,101.2377957218998
2020-02-17,100.70477730543963
2020-02-18,100.49450182107796
2020-02-19,100.1357947797428
2020-02-20,98.41136495954122
2020-02-21,96.38991344783474
2020-02-22,94.66606989517796
2020-02-23,92.69240068775156
2020-02-24,91.02600254394105
2020-02-25,90.36570022980288
2020-02-26,92.01732508525633
2020-02-27,93.93735217184445
2020-02-28,95.41674993965283
2020-02-29,96.33296284086079
2020-03-01,94.93414099998006
2020-03-02,93.30082553388279
2020-03-03,92.37046091398577
2020-03-04,94.29957633850924
2020-03-05,96.24998147343632
2020-03-06,97.64482751081374
2020-03-07,98.56764230046838
2020-03-08,97.93876842875954
2020-03-09,98.23679570520144
2020-03-10,99.62467422955937
2020-03-11,101.54920650429189
2020-03-12,102.11095119315387
2020-03-13,103.48703733548926
2020-03-14,103.47195568247267
2020-03-15,103.48902335934606
2020-03-16,105.92446242880018
2020-03-17,107.27137179566596
2020-03-18,107.11700515613038
2020-03-19,106.89751744565557
2020-03-20,106.30220971128954
2020-03-21,104.19297137795729
2020-03-22,102.37572598033753
2020-03-23,100.25050021796199
2020-03-24,99.02403570568138
2020-03-25,97.5581697363333
2020-03-26,97.86081486604847
2020-03-27,97.87912241354834
2020-03-28,97.2547441089081
2020-03-29,97.56480973701136
2020-03-30,96.84539168438722
2020-03-31,96.14885506084329
2020-04-01,97.12905981484101
2020-04-02,96.63255653439138
2020-04-03,95.87629513082942
2020-04-04,95.75627462635359
2020-04-05,96.57003831314478
2020-04-06,96.13407496305233
2020-04-07,94.05726005556134
2020-04-08,92.80493003144994
2020-04-09,92.55929331646306
2020-04-10,92.78119800711006
2020-04-11,93.3609861711336
2020-04-12,93.16741363176801
2020-04-13,93.01151391667828
2020-04-14,93.30394803978751
2020-04-15,92.88228608494616
2020-04-16,94.20932285597556
2020-04-17,96.22568764396289
2020-04-18,96.43373618791736
2020-04-19,96.7385975240428
2020-04-20,96.20945409894428
2020-04-21,96.2891799795367
2020-04-22,97.81044492839652
2020-04-23,98.36595981096367
2020-04-24,99.3343719424076
2020-04-25,100.71355059990819
2020-04-26,102.52823032517763
2020-04-27,105.84265520699103
2020-04-28,108.34463921313778
2020-04-29,108.9939382060672
2020-04-30,108.19250870645632
2020-05-01,106.54003494987415
2020-05-02,105.14512487252458
2020-05-03,104.61849011716583
2020-05-04,104.71566085320725
2020-05-05,105.71182286360015
2020-05-06,106.6533952613282
2020-05-07,108.67707353387351
2020-05-08,110.20803729502566
2020-05-09,113.7409219850114
2020-05-10,117.57438781340369
2020-05-11,119.26757669312877
2020-05-12,118.86973450033621
2020-05-13,118.68514460067941
2020-05-14,118.54391684165675
2020-05-15,119.08379556620491
2020-05-16,120.16656062314418
2020-05-17,120.93268579448029
2020-05-18,120.51643561415081
2020-05-19,118.41312079403988
2020-05-20,116.09867806003197
2020-05-21,115.38780523312388
2020-05-22,115.51793479883862
2020-05-23,114.43591125720755
2020-05-24,113.46158254659531
2020-05-25,113.33157507029726
2020-05-26,112.52384010020884
2020-05-27,111.83938124962087
2020-05-28,111.54840470009229
2020-05-29,110.25413195992292
